Alias,source_id,source_id_dr2,SpType_a,Spectral Type,Ref,Source,source_#,Teff,Teff_error,2mass_id,2mass_ra,2mass_decl,j_m,j_msigcom,h_m,h_msigcom,k_m,k_msigcom,k_snr,acatalog_identifier_optical_source,blue_mag_opt,visual_or_red_mag_opt,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,pm,pmra,pmra_error,pmdec,pmdec_error,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,phot_variable_flag,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,r_med_geo,r_lo_geo,r_hi_geo,ref_epoch_dr2,ra_dr2,ra_error_dr2,dec_dr2,dec_error_dr2,parallax_dr2,parallax_error_dr2,parallax_over_error_dr2,pmra_dr2,pmra_error_dr2,pmdec_dr2,pmdec_error_dr2,phot_g_mean_mag_dr2,phot_bp_mean_mag_dr2,phot_rp_mean_mag_dr2,bp_rp_dr2,bp_g_dr2,g_rp_dr2,radial_velocity_dr2,radial_velocity_error_dr2,a_g_val_dr2,a_g_percentile_lower_dr2,a_g_percentile_upper_dr2,ruwe_dr2,r_est_dr2,r_lo_dr2,r_hi_dr2,r_len_dr2,A_Ks,A_Ks_sig,A_H,A_J,BCKs,BCKs_sig,DM,DM_sig+,DM_sig-,A_V,A_Ks_u,Ks_0,Ks_0_sig,H_0,J_0,MKs,MKs_sig+,MKs_sig-,Mbol,Mbol_sig+,Mbol_sig-,log(R/R.),R*,log(L/L.),log_Teff,x_kpc,y_kpc,z_kpc,mass_loss,range_mag_bp,range_mag_rp,range_mag_g_fov,pf,pf_error,metallicity,metallicity_error,frequency,frequency_error,amplitude,is_cstar,best_class_name,nss_solution_type,period,period_error,eccentricity,eccentricity_error,center_of_mass_velocity,center_of_mass_velocity_error,flags,mass_ratio,mass_ratio_error,best_class_name_dr2,pf_dr2,pf_error_dr2,metallicity_dr2,metallicity_error_dr2,frequency_dr2,frequency_error_dr2,AAVSO_Type,AAVSO_max_mag,AAVSO_passband_max_mag,AAVSO_min_mag,AAVSO_passband_min_mag,AAVSO_Period,ASASSN-V,ASAS-SN_Vmag,ASAS-SN_Amp,ASAS-SN_Period,ASAS-SN_Type,ASAS-SN_Prob,Variable_details,Variable_Ref,Variable_Ref_#,Variable_Flag,Binary_details,Binary_Ref,Binary_Ref_#,Binary_Flag,B_field,B_field_Ref,B_field_Ref_#,Runaway,Runaway_Ref,Runaway_Ref_#,Cluster/Association Note,Method,Simbad Classification,Region
V* BI Cyg,2057564148278709760 ,2057564148278709760,M3.5,"M4Iab                     , M2/4I                     , M4Ia                      , M3/4I, M4 Iab, M3.1 Iab,  M3 Ia-Iab, M3 Ia-Iab,  M4 Ia,  M4 Ia,  M4 Iab,  M3-M4 I, M2-M4 I","Skiff, Gahm and Hultqvist 1972, Blaha and Humpreys 1989, Humphreys 1978, Elias 1985, Lee 1970, Jura and Kleinmann 1990, Levesque 2005, Dorda 2016","Skiff, White and Wang 1978, Garmany and Stencel 1992, Humphreys 1978, Elias 1985, Jura and Kleimann 1990, Jura and Kleimann 1990, Levesque 2005, Dorda 2016","0, 38, 35, 13, 14, 12, 12, 15, 4",3550.0,170.0,J20212192+3655555,305.341343,36.932109999999994,2.345,0.256,1.143,0.168,0.7240000000000001,9.996,1000000.0,T,11.7,9.29,2016.0,305.3411802443659,0.029134877000000007,36.93212259911293,0.036337104,0.3541483729127678,0.037672486,6.113476,-2.751174747572944,0.037851743,-5.4594526878079055,0.04835269,0.98867255,6.4487239999999995,9.199945,5.018457,4.1814885,2.7512217,1.4302669,-7.477236299999999,0.42306688,75.3196061395862,0.1118038620753687,322.15583368009936,54.15995865269112,False,False,0.0,VARIABLE,,,,,,,2579.4153,2353.424,2811.7334,2015.5,305.3411806974866,0.06344084685751844,36.932123387818386,0.07534296146492912,0.72687524284429,0.08109634603505522,8.963107,-2.9285166050161804,0.14010803736281285,-5.2225011217249415,0.15079908574828754,6.514729,9.282615,5.0804944,4.2021203,2.7678857000000003,1.4342346000000001,-6.815613434892907,0.4169930352356717,2.224,2.0952,2.4555,1.0872246,1334.19375290612,1199.28156047994,1502.2737631119599,1046.1849680402302,0.3001321826498471,0.01767626028079987,0.4991328689720283,0.8579865656185847,2.879905,0.12901300000000002,12.05760635779686,0.19557623946064007,0.19025004338801585,3.262306333150512,0.3001321826498471,0.42386781735015294,9.996015628748165,1.4870134343814154,0.2850134343814153,-11.633738540446709,9.997928711269104,9.997825940132518,-8.753833540446706,9.998761066741622,9.998658304160397,3.122310001979152,1325.2871955125904,5.421533416178683,3.5502283530550938,-7.284350944701908,2.731489260209914,0.028278745748678925,-4.046199857852739,0.5637291,0.31593716,0.29251432,,,,,,,,False,LPV,,,,,,,,,,,MIRA_SR,,,,,0.002370162784047391,0.0028445332176329666,SRC,8.86,V, 10.000,V,   800.000000000000,J202121.89+365556.7,9.45,0.9,NON PERIODIC,L,0.998,"LPV, MIRA_SR, L, SRC","Gaia DR3, Gaia DR2, ASAS-SN, AAVSO","II, I, IV, III",Variable,,,,,,,,,,,CYG OB1,Compilation-based Method,RedSG,Region A
V* KY Cyg,2058131491974019968 ,2058131491974019968,M3.5,"M3Ia                      , M3/4I,  M3 Ia, M3 Ia, M3.9 Iab, M3.9 Iab   , M3 Ia,  M3.5 Ia,  M3 Ia,  M3-M4 I","Skiff, Sharpless 1966, Humphreys 1970, Blum 2003, Humphreys 1978, Lee 1970, Jura and Kleinmann 1990, Levesque 2005","Skiff, Humphreys 1970, White and Wang 1978, Blum 2003, Humphreys 1978, Jura and Kleimann 1990, Jura and Kleimann 1990, Levesque 2005","0, 36, 38, 1, 13, 12, 12, 15",3550.0,170.0,J20255805+3821076,306.491889,38.352115999999995,2.421,0.268,1.007,0.17800000000000002,0.42,0.224,1000000.0,T,13.88,10.87,2016.0,306.4918279437791,0.04007088,38.352104119551036,0.043007784,0.6687167121860016,0.05172957,7.027373,-3.5556803407095314,0.052682042000000005,-6.061444032943019,0.05300145,1.1461083,7.027220699999999,10.666103999999999,5.4786735,5.187431,3.6388836,1.5485473,-17.132761,0.21533866,77.00532486445142,0.18070865281444204,324.585173432515,55.09216057138972,False,False,0.0,VARIABLE,,,,,,,1470.4661,1358.9808,1578.4943,2015.5,306.4918286349421,0.07004696822885226,38.352104976641385,0.07897950171489533,0.915083239529736,0.0920037150263733,9.946156,-3.5736680162323937,0.1798436910656588,-6.278855055222888,0.1587481499803544,7.069909,10.697982000000001,5.6122885,5.0856934,3.6280726999999997,1.4576206,,,,,,0.9025695,1067.5293126342099,968.5278052601152,1188.46466497248,898.8731900753819,0.33583835863953826,0.0042757683364372506,0.5585137920853189,0.9600596556760712,2.879905,0.12901300000000002,10.837275083852838,0.1595278230145559,0.16463300515166113,3.650416941734112,0.33583835863953826,0.08416164136046173,0.2240408047541048,1.4609403443239284,0.046940344323928566,-10.753113442492378,0.2750334679827718,0.2780257336653097,-7.873208442492378,0.3037890101363615,0.3065006733257429,2.946184982388288,883.4561175480388,5.069283376996951,3.5502283530550938,-7.6636915779068175,1.4570982198364577,0.028668236694315095,-4.416062398993557,0.6867379,0.33861732,0.32649884,,,,,,,,,LPV,,,,,,,,,,,,,,,,,,SRC,10.5,V, 11.800,V,                   ,J202558.04+382108.1,10.84,0.78,NON PERIODIC,L,0.9990000000000001,"LPV, L, SRC","Gaia DR3, ASAS-SN, AAVSO","II, IV, III",Variable,,,,,,,,,,,NGC 6913/CYG OB1,Compilation-based Method,RedSG,Region A
HD 227793,2060014513042324992 ,2060014513042324992,K5,K5Ib,Skiff,Skiff,0,3869.17,144.5,J20073597+3655506,301.899885,36.93074,5.692,0.02,4.964,0.02,4.754,9.998,80319.3,T,10.05,8.44,2016.0,301.8998977991792,0.013828673,36.93069193962362,0.01609439,2.147261675881067,0.018670235,14.295520999999999,-2.3283090657439858,0.019473456,-14.104640681042689,0.02264291,1.0508311000000001,7.853248,8.685678999999999,6.9614587,1.7242207999999999,0.8324313,0.89178944,-3.4727224999999997,0.12096416,73.79349185372295,2.4005870618946394,317.7544010536292,55.20650567721574,False,False,0.0,NOT_AVAILABLE,,,,,,,460.3876,456.43793,464.90445,2015.5,301.89989820803873,0.02349925166016545,36.93069394045371,0.02727162867674895,2.165321729154415,0.03243586260481073,66.75703,-2.264117923342728,0.052669789457664026,-13.992906890918801,0.054346498874935145,7.84783,8.706741000000001,6.9722957999999995,1.7344456000000001,0.8589114999999999,0.87553406,-3.2311385364261547,0.12616694823631866,0.462,0.1589,0.8231,0.9666690999999998,455.894051167746,449.19899021813006,462.788025348318,1686.57314481021,0.03296828053795038,0.015,0.05482768393811314,0.0942462802334886,2.637686887,0.10966105,8.315618089514036,0.02130425570307164,0.018629084344787168,0.35835087541250416,0.03296828053795038,4.721031719462049,9.998011252244117,5.597753719766512,4.869753719766512,-3.5945863700519864,9.99803395029798,9.99802860781982,-0.9568994830519872,9.998635327743386,9.998629985586556,1.4881442730738463,30.771188670223683,2.302759793220795,3.5876178117682755,-7.8700347548047676,0.4468104580220231,0.04410157160775364,-7.556465751851563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,Compilation-based Method within error,Star,Region E
V* BC Cyg,2060971294293250944 ,2060971294293250944,M3,"M4Ia                      , M4Ia                      , M3.5Ia                    , M4I                       , M4Ia                      , M3I, M3.5 Ia, M3.2 Iab,  M3.5 Ia, M4 Ia      , M3.5 Ia,  M4 Ia,  M3.5 Ia,  M4 Ia,  M3 I, M4-I","Skiff, Gahm and Hultqvist 1972, Blaha and Humpreys 1989, Blum 2003, Humphreys 1978, Elias 1985, Lee 1970, Jura and Kleinmann 1990, Levesque 2005, Dorda 2016","Skiff, White and Wang 1978, Garmany and Stencel 1992, Blum 2003, Humphreys 1978, Elias 1985, Jura and Kleimann 1990, Jura and Kleimann 1990, Levesque 2005, Dorda 2016","0, 38, 35, 1, 13, 14, 12, 12, 15, 4",3605.0,170.0,J20213855+3731589,305.4106450000001,37.533028,2.117,0.276,0.7170000000000001,0.18600000000000005,0.299,0.206,1000000.0,T,12.26,9.24,2016.0,305.410595436351,0.03378669,37.53300675393282,0.04531169,0.5760060224815339,0.05003619,7.317557000000001,-3.7104919330070327,0.048371036,-6.30705064446316,0.0582504,1.0678958,6.540503,9.557435,5.0576177000000015,4.4998174,3.016932,1.4828854,-20.966607999999997,0.5287447,75.84509285947568,0.4084285295718164,322.65194448883165,54.689881219021814,False,False,0.0,VARIABLE,7.9938,7.8976,8.1104,4.9183,4.8468,5.0002,1727.3777,1575.2349,1877.4560000000001,2015.5,305.4105961203876,0.0695326500780251,37.5330075948056,0.11550701196451604,0.751664349105094,0.10093999988970832,7.446645299999999,-3.855619085201384,0.15534791533364112,-5.835010205783195,0.20633763354730664,6.600245,9.624962,5.0271344000000004,4.597827400000001,3.0247168999999996,1.5731106000000001,-22.85344183404408,0.4490079155131207,2.208,2.1679,2.248,1.0030523999999998,1297.12573340423,1139.60340835812,1503.38315445139,1026.3233142046304,0.2900707805864972,0.012400514345584876,0.4824003198884138,0.8292240792853127,2.8381655,0.12901300000000002,11.186936543341568,0.1886622061388796,0.19125747224046624,3.152943267244535,0.2900707805864972,0.008929219413502776,0.20637289733885847,1.2877759207146873,-0.11222407928531264,-11.178007323928066,0.2796125905270079,0.28137020710062355,-8.339841823928065,0.30794083027462305,0.30953763521234023,3.0261578266747176,1062.0814574050762,5.255936729571227,3.556905269055448,-7.575382044023267,1.6833387605425256,0.03605183286405387,-4.262140949592797,0.62311345,0.45079726,0.27762622,,,,,,,,,LPV,,,,,,,,,,,MIRA_SR,,,,,0.0012343788851117627,0.005369237591690935,SRC,9.0,V, 10.100,V,   700.000000000000,J202138.59+373159.6,9.71,0.95,NON PERIODIC,L,0.9990000000000001,"LPV, MIRA_SR, L, SRC","Gaia DR3, Gaia DR2, ASAS-SN, AAVSO","II, I, IV, III",Variable,,,,,,,,,,,CYG OB1,Compilation-based Method,RedSG,Region A
HD 193469,2061357944435040256 ,2061357944435040256,K5,"K5Ib                      , K5I                       , K5Ib                      , K5Ib                      , K4.5Ib, K5 Ib, K4.5 Ib,  K5 Ib","Skiff, Bidelmann 1957 II, Ginestet 1999, Jura and Kleinmann 1990","Skiff, Bidelmann 1957 II, Ginestet 1999, Jura and Kleimann 1990","0, 28, 32, 12",3869.17,144.5,J20185752+3900151,304.7396950000001,39.004196,3.207,0.248,2.354,0.17,1.92,0.246,1000000.0,T,8.36,6.4,2016.0,304.7397223366093,0.021658534,39.00415019378172,0.0272642,0.9706549434741072,0.0313142,8.24231,-2.7898535609886674,0.027734923999999998,-7.755796385145823,0.030276962999999997,1.1079946000000005,5.529575,6.641953,4.4851832,2.1567697999999997,1.1123781000000001,1.0443916,-6.4716754000000005,0.24312020000000004,76.7592183092233,1.6758393513069143,322.84854530644304,56.248480294911204,False,False,0.0,NOT_AVAILABLE,,,,,,,1006.7296,976.38495,1038.2172,2015.5,304.7397228070952,0.05012655867273865,39.00415131323607,0.05256811564675271,0.9515951430253088,0.0686565589689495,13.860222,-2.9232539655748684,0.1177980359751756,-7.202357406441455,0.12480532957558794,5.495933999999999,6.647997,4.523439,2.1245580000000004,1.1520629,0.9724951,-6.0600668042167865,0.20568145695837564,,,,0.9670418,1025.21829187785,956.188386389815,1104.75925539642,1107.86732865252,0.07372648113894875,0.03928089886903763,0.12261034363325175,0.2107615710819948,2.637686887,0.10966105,10.014564189921336,0.0679173977221731,0.0654521037738709,0.8013747949885734,0.07372648113894875,1.8462735188610508,0.2491164165926437,2.9962384289180046,2.1432384289180053,-8.168290671060287,0.25820875649232233,0.2575712850928557,-5.530603784060289,0.2805304044420389,0.2799437671952845,2.4028851332755057,252.8629109849315,4.1322415136241135,3.5876178117682755,-7.763999792964537,1.0024154806433951,0.0543934585192705,-5.635509945428081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC,6.3,V,  6.500,V,                   ,,,,,,,LC,AAVSO,III,Variable,Binary,Ginestet & Carquillat (2002),V,Binary,,,,,,,,Compilation-based Method,RedSG,Region B
CIT 11,2063624553284345728 ,2063624553284345728,M3,"M2/4I,  M2-4 I","Skiff, Jura and Kleinmann 1990","Skiff, Jura and Kleimann 1990","0, 12",3605.0,170.0,J20393652+3912097,309.902204,39.202705,4.697,0.244,2.777,0.19,1.867,0.29600000000000004,1000000.0,U,18.6,12,2016.0,309.90216605372007,0.042653747,39.202670330777224,0.04858344,0.418961833865644,0.056983205999999995,5.037297,-1.792691460727334,0.062429834000000003,-4.707506115570299,0.069971964,1.178595,9.972211,14.440927499999999,8.441914,5.999014,4.4687166,1.5302973,-20.683457999999998,0.27943566,79.26903924563737,-1.4524642444133258,329.39877480228864,54.723523957132976,False,False,0.0,VARIABLE,,,,,,,2328.1191,2031.6614,2709.1846,2015.5,309.9021664898476,0.09783473050763072,39.20267098122349,0.10717445622570278,1.032887157618655,0.12361650046002153,8.3555765,-1.6513812429605033,0.21680015909426986,-4.859069268170646,0.21716421255155635,10.032166,14.286420000000001,8.420701,5.865719,4.2542542999999995,1.6114645,-20.465596020270077,0.4208367653423501,1.6497,1.5089,2.0066,1.2517208999999998,951.316651513172,846.219578725067,1085.26606366231,753.162621957287,1.039603982023064,0.04138519614934921,1.728906622277487,2.97191138339202,2.8381655,0.12901300000000002,11.835025969128372,0.3554256392933327,0.2765106459281435,11.300043282859392,1.039603982023064,0.827396017976936,0.2988791301852977,1.7250886166079802,-0.1949113833920197,-11.007629951151435,0.4643878976969516,0.4071693404124619,-8.169464451151438,0.4819755945028694,0.4271196857333073,2.992082352119392,981.9341224283747,5.187785780460575,3.556905269055448,-7.555866877344737,2.344358000830576,-0.03688489837172384,-4.333699446158981,0.6436335,0.213922,0.29141077,,,,,,,,,LPV,,,,,,,,,,,MIRA_SR,,,,,,,SRC,14.45,V, 15.480,V,   252.000000000000,,,,,,,"LPV, MIRA_SR, SRC","Gaia DR3, Gaia DR2, AAVSO","II, I, III",Variable,,,,,,,,,,,,Compilation-based Method,RedSG,Region A
IRAS 20315+4026,2064747910568516608 ,2064747910568516608,M0,M0:(I),Skiff,Skiff,0,3790.0,110.5,J20332391+4036442,308.349646,40.612297,6.955,0.024,4.996,0.036000000000000004,3.997,0.015,178904.0,0,\N,\N,2016.0,308.3496792544251,0.044223774,40.6122946764361,0.05176886,0.17663221381111055,0.05726051,4.8941245,-2.220332694471053,0.061161917,-4.3614878031370825,0.060937125,1.0130057,13.322560000000001,18.063593,11.66681,6.396783,4.7410326,1.6557503,-16.943428,1.8678143,79.67668576670651,0.3472137469073032,328.61947726134787,56.51557736572971,False,False,0.0,NOT_AVAILABLE,,,,,,,3809.7754,3109.869,5117.4062,2015.5,308.34967956450976,0.08713024791057468,40.612295248537826,0.10416093829714827,-0.25606246958031725,0.11444848859765655,-2.23736,-1.2452243818701063,0.190662832487793,-4.235350413944936,0.18559968888759792,13.311229,17.965999999999994,11.62107,6.3449297,4.654771,1.6901588,-21.064289217525925,1.4145897563691407,,,,0.9877161,5702.9659167027685,4387.38319828339,7462.079974642041,772.026423887883,1.2940660513438331,0.1451282948255539,2.152088107126157,3.699340994602479,2.697769,0.08385845,12.904496866021375,0.7453153810677852,0.3989283559455631,14.065935340693835,1.2940660513438331,2.7029339486561668,0.14590141177854618,3.255659005397521,1.2966590053975215,-10.201562917365207,0.7594618089247087,0.4247717682902229,-7.5037939173652095,0.7640775345811401,0.4329703162721496,2.815480363536897,653.8533656001938,4.921517566946084,3.5786392099680717,-6.985320818433095,5.569731352589346,0.05614758011009733,-4.750204898098732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,Compilation-based Method,Star,Region A
IRAS 20341+4047,2064838276679949184 ,2064838276679949184,M3,M3:(I),Skiff,Skiff,0,3605.0,170.0,J20355472+4057401,308.978041,40.961147,5.8370000000000015,0.027000000000000003,4.36,0.24,3.518,0.36,259549.0,0,\N,\N,2016.0,308.9780235356198,0.050549515,40.96110812026426,0.058810565999999995,0.19727918098582284,0.06790154400000001,4.740703,-2.3420877884439752,0.06574861,-4.121758379600807,0.07672775,1.1986431,11.705623,16.036495000000002,10.139381,5.897114,4.3308725,1.5662413,-19.228804,0.2858116,80.24083049001554,0.17472582689240612,329.67561352207457,56.61232874185612,False,False,0.0,VARIABLE,9.9631,9.833,9.9895,5.7758,5.733,5.8004,4078.9536,3253.579,4987.1167,2015.5,308.9780239987492,0.1070478729029292,40.96110874656015,0.1260669877448186,0.5703079621419302,0.13504100527722884,4.223221,-2.6240730593601844,0.2518514707986457,-3.631140345312232,0.2649840134338414,11.698315,15.8488655,10.05256,5.7963057000000004,4.150551,1.6457548,-19.302246513280767,0.344016027498064,2.046,1.9164,2.1501,1.2039517,1653.0465013034698,1331.9840939040305,2150.81345246925,755.867583607468,1.2355421911323563,0.05667684972286224,2.05476038307881,3.5320390898674967,2.8381655,0.12901300000000002,13.052743825214336,0.4834698573160417,0.439396557836676,13.429806425351698,1.2355421911323563,2.2824578088676435,0.3644341714144105,2.304960910132505,0.8279609101325036,-10.770286016346693,0.6054381621831428,0.5708604035429566,-7.932120516346692,0.6190312773977593,0.5852571695436352,2.9446135651584435,880.2652651873075,5.092848206538677,3.556905269055448,-7.140691589955809,4.995581453409756,0.03778143084579475,-4.433383898776975,0.7588222,0.32947020000000005,0.35199314,,,,,,,,,LPV,,,,,,,,,,,,,,,,,,SR,13.815999999999999,r,  0.272,r,   252.686734000000,,,,,,,"LPV, SR","Gaia DR3, AAVSO","II, III",Variable,,,,,,,,,,, ,Compilation-based Method,LongPeriodV*_Candidate,Region A
HaroChavira   6,2066121539892073856 ,2066121539892073856,M0,M0:(I),Skiff,Skiff,0,3790.0,110.5,J20411125+4106239,310.296898,41.106659,5.75,0.018000000000000002,4.009,0.26,2.934,0.376,476234.0,0,\N,\N,2016.0,310.2969170901495,0.046830893,41.106660475053495,0.051018007000000004,0.8112832958114973,0.057698615,3.149738,-0.32508115205721466,0.06214496,-3.1329174207689263,0.06624473,1.2642381999999999,11.776760000000001,16.049278,10.203426,5.845852,4.272518,1.5733337,-18.43563,0.23368973,80.96056882012395,-0.5273559173239528,331.3957020628582,56.284869564421605,False,False,0.0,NOT_AVAILABLE,,,,,,,1197.4484,1138.6353,1299.1383,2015.5,310.2969172519229,0.09845784738539802,41.106660948561284,0.1086164176913311,0.9895181251687934,0.116064795139991,8.525566,-0.12263844734535012,0.20680556362590244,-2.719387488684688,0.19840982843458094,11.816279,15.9937725,10.166502000000001,5.8272705,4.177493,1.6497773999999998,-17.645497173522394,0.20796526082311528,,,,1.0909916000000002,990.427536525468,883.278628514408,1126.19764062914,741.088486058154,1.2663906321799565,0.2781331539154053,2.106062681777536,3.6202253941666136,2.697769,0.08385845,10.39128404016957,0.1844061190248094,0.1066526323540295,13.76511556717344,1.2663906321799565,1.667609367820044,0.4676901231658955,2.129774605833386,0.3887746058333863,-8.723674672349526,0.5027322031069053,0.4796966075499954,-6.025905672349527,0.5096782393600153,0.4869713286543437,2.51990271453376,331.05695374842423,4.330362268939811,3.5786392099680717,-7.806343239714433,1.2172548186698022,0.013052014759539522,-5.3709179610053175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,Compilation-based Method,Star,Region B
V* RW Cyg,2067323928874639872 ,2067323928874639872,M3,"M3Ia                      , M2Iab                     , M4Ia                      , M3-M4Ia-Iab               , M3-M4Ia-Iab               , M3I, M3-M4 Ia-Iab, M2.9 Iab, M3-M4 Ia-Iab,  M3-4 Ia-Iab, M3-M4 Ia-Iab,  M3 Iab , M3-4 Ia-Iab,  M3-4 Ia-Iab,  M3-4 Ia-Iab,  M3 I, M3-M4 Ia-Iab","Skiff, Morgan and Keenan 1973, Keenan and McNeil 1989, Blaha and Humpreys 1989, Keenan & McNeil 1989, Sloan et al. 2003, Humphreys 1978, Elias 1985, Jura and Kleinmann 1990, Levesque 2005, Dorda 2016","Skiff, White and Wang 1978, Keenan and McNeil 1989, Garmany and Stencel 1992, Rayner 2009, Verhoelst 2009, Humphreys 1978, Elias 1985, Jura and Kleimann 1990, Levesque 2005, Dorda 2016","0, 38, 26, 35, 10, 16, 13, 14, 12, 15, 4",3605.0,170.0,J20285059+3958543,307.210811,39.981777,2.117,0.294,0.964,0.152,0.64,0.21,1000000.0,T,11.3,8.78,2016.0,307.21077387176155,0.0301415,39.981758108892606,0.03587552,0.5765885070855488,0.040082447,6.867965700000001,-3.3040202635313056,0.038744222,-6.020996808036737,0.046579025999999996,1.2143098,6.333458,8.95234,4.876389499999998,4.0759506000000005,2.6188822,1.4570683999999998,-16.388496,0.7562486999999999,78.65491985655524,0.6761014562580024,326.7070941985457,56.332319852940856,False,False,0.0,VARIABLE,,,,,,,1649.1108,1544.0420000000001,1773.4254,2015.5,307.2107744850408,0.07657417479823089,39.9817590575186,0.07800865662603906,0.46021508767487,0.08970898234683049,5.1300893,-3.2552675333658567,0.16342607797370715,-5.510722297740536,0.16474021615105355,6.398465,8.947257,4.9791584,3.9680986000000003,2.5487919999999997,1.4193068000000002,-18.392582242209073,0.5217195169724932,1.7867,1.453,2.1404,1.2519292,2015.5114453630201,1692.8546167064599,2474.98465395151,830.224902044041,0.2082909757723574,0.009477579195613841,0.3463969488388117,0.5954405068274998,2.8381655,0.12901300000000002,11.086249179411281,0.16369168402756826,0.1383497096138003,2.2640323453517106,0.2082909757723574,0.4317090242276426,0.21021375908205706,1.5215594931725,0.36855949317250014,-10.654540155183637,0.26642971292104484,0.25165545227082203,-7.816374655183637,0.296022205410659,0.2827981980611475,2.9214643929258326,834.5731202256841,5.046549862073455,3.556905269055448,-7.658745947989908,1.700331749363301,0.044401863824912825,-4.481997160465458,0.7268846999999999,0.4505028,0.48032373,,,,,0.0027015413075164177,0.0007001161999999999,0.15746385,False,LPV,,,,,,,,,,,,,,,,,,SRC,7.7,V,  9.400,V,   550.000000000000,,,,,,,"LPV, SRC","Gaia DR3, AAVSO","II, III",Variable,,,,,,,,,,,CYG OB9,Compilation-based Method,RedSG,Region A
IRC +40427,2067736692412228736 ,2067736692412228736,M1,"M0/2I,   M1 :Iab ,  M0-2 I","Skiff, Sloan et al. 2003, Jura and Kleinmann 1990","Skiff, Verhoelst 2009, Jura and Kleimann 1990","0, 16, 12",3745.0,170.0,J20312870+4038433,307.869584,40.645367,4.603,0.28,3.142,0.204,2.322,0.368,808388.0,U,14.6,9.4,2016.0,307.869549708983,0.029519841,40.64537322937882,0.032725867,0.6622012762988211,0.037485152,5.799591,-2.947588039205898,0.03829423,-4.994695488025946,0.03993845,1.1181762,8.793178999999999,11.636201,7.372807499999999,4.2633934,2.8430223,1.4203709999999998,-16.333445,0.5894617,79.48711408438038,0.6601679160116711,328.0536719179086,56.707737682847565,False,False,0.0,VARIABLE,,,,,,,1425.3262,1359.8696,1496.0713,2015.5,307.8695502782202,0.07417579002543291,40.64537391247706,0.08872235506043792,0.7531630203862705,0.0995987620170604,7.561971700000001,-2.8939339241017,0.16772187857736345,-4.368677996798716,0.18146122568757472,8.826916,11.649104,7.384618,4.2644863,2.8221884,1.4422979,-18.803855322347136,1.1694810836203635,,,,1.2057343999999999,1286.57905178932,1133.9318371232598,1484.7275943541501,796.425499560826,0.13445148388008146,0.015,0.22359866340926585,0.3843558723963197,2.7319195,0.12901300000000002,10.769571341539589,0.10777956144949057,0.099722576432498,1.4614291726095812,0.13445148388008146,2.187548516119919,0.3683055796482046,4.21864412760368,2.75764412760368,-8.58202282541967,0.38375178679225,0.3815672840408824,-5.850103325419671,0.4048577380207083,0.4027877188040065,2.4951170210129625,312.69218053281224,4.260041330167868,3.5734518220354854,-7.7243944833936915,1.4846671266025155,0.04154083826067926,-5.412074402740559,0.2596994,0.11458523,0.16759647,,,,,,,,,LPV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPV,Gaia DR3,II,Variable,,,,,,,,,,,,Compilation-based Method,RedSG,Region B
